"No.","Time","Source","Destination","Protocol","Length","Info"
"667","68.135543526","192.168.1.10","192.168.1.20","TCP","66","37162  >  44818 [ACK] Seq=29 Ack=29 Win=42496 Len=0 TSval=1450149148 TSecr=524516636"
"668","68.136710553","192.168.1.10","192.168.1.20","CIP CM","134","Unconnected Send: 'FIT201:2' - Service (0x4c)"
"669","68.149890520","192.168.1.20","192.168.1.10","CIP","116","Success: 'FIT201:2' - Service (0x4c)"
"670","68.153913986","192.168.1.10","192.168.1.20","TCP","66","37162  >  44818 [FIN, ACK] Seq=97 Ack=79 Win=42496 Len=0 TSval=1450149167 TSecr=524516651"
"671","68.154383221","192.168.1.20","192.168.1.10","TCP","66","44818  >  37162 [FIN, ACK] Seq=79 Ack=98 Win=43520 Len=0 TSval=524516655 TSecr=1450149167"
"672","68.154406969","192.168.1.10","192.168.1.20","TCP","66","37162  >  44818 [ACK] Seq=98 Ack=80 Win=42496 Len=0 TSval=1450149167 TSecr=524516655"
"673","69.192237712","192.168.1.10","192.168.1.20","TCP","74","37178  >  44818 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=1450150205 TSecr=0 WS=512"
"674","69.192256312","192.168.1.20","192.168.1.10","TCP","74","44818  >  37178 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=524517693 TSecr=1450150205 WS=512"
"675","69.192267452","192.168.1.10","192.168.1.20","TCP","66","37178  >  44818 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=1450150205 TSecr=524517693"
"676","69.219694177","192.168.1.10","192.168.1.20","ENIP","94","Register Session (Req), Session: 0x00000000"
"677","69.219709556","192.168.1.20","192.168.1.10","TCP","66","44818  >  37178 [ACK] Seq=1 Ack=29 Win=43520 Len=0 TSval=524517720 TSecr=1450150232"
"678","69.222855038","192.168.1.20","192.168.1.10","ENIP","94","Register Session (Rsp), Session: 0x305E652C"
"679","69.222881255","192.168.1.10","192.168.1.20","TCP","66","37178  >  44818 [ACK] Seq=29 Ack=29 Win=42496 Len=0 TSval=1450150236 TSecr=524517724"
"680","69.224059504","192.168.1.10","192.168.1.20","CIP CM","134","Unconnected Send: 'FIT201:2' - Service (0x4c)"
"681","69.236854088","192.168.1.20","192.168.1.10","CIP","116","Success: 'FIT201:2' - Service (0x4c)"
"682","69.240055787","192.168.1.10","192.168.1.20","TCP","66","37178  >  44818 [FIN, ACK] Seq=97 Ack=79 Win=42496 Len=0 TSval=1450150253 TSecr=524517738"
"683","69.240478143","192.168.1.20","192.168.1.10","TCP","66","44818  >  37178 [FIN, ACK] Seq=79 Ack=98 Win=43520 Len=0 TSval=524517741 TSecr=1450150253"
"684","69.240499643","192.168.1.10","192.168.1.20","TCP","66","37178  >  44818 [ACK] Seq=98 Ack=80 Win=42496 Len=0 TSval=1450150253 TSecr=524517741"
"685","70.521779695","192.168.1.10","192.168.1.20","TCP","74","37190  >  44818 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=1450151534 TSecr=0 WS=512"
"686","70.521796905","192.168.1.20","192.168.1.10","TCP","74","44818  >  37190 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=524519022 TSecr=1450151534 WS=512"
"687","70.521806372","192.168.1.10","192.168.1.20","TCP","66","37190  >  44818 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=1450151534 TSecr=524519022"
"688","70.548293420","192.168.1.10","192.168.1.20","ENIP","94","Register Session (Req), Session: 0x00000000"
"689","70.548309529","192.168.1.20","192.168.1.10","TCP","66","44818  >  37190 [ACK] Seq=1 Ack=29 Win=43520 Len=0 TSval=524519049 TSecr=1450151561"
"690","70.551471734","192.168.1.20","192.168.1.10","ENIP","94","Register Session (Rsp), Session: 0x0DD84F9C"
"691","70.551500458","192.168.1.10","192.168.1.20","TCP","66","37190  >  44818 [ACK] Seq=29 Ack=29 Win=42496 Len=0 TSval=1450151564 TSecr=524519052"
"692","70.552736246","192.168.1.10","192.168.1.20","CIP CM","134","Unconnected Send: 'FIT201:2' - Service (0x4c)"
"693","70.565454463","192.168.1.20","192.168.1.10","CIP","116","Success: 'FIT201:2' - Service (0x4c)"
"694","70.568819267","192.168.1.10","192.168.1.20","TCP","66","37190  >  44818 [FIN, ACK] Seq=97 Ack=79 Win=42496 Len=0 TSval=1450151581 TSecr=524519066"
"695","70.569272155","192.168.1.20","192.168.1.10","TCP","66","44818  >  37190 [FIN, ACK] Seq=79 Ack=98 Win=43520 Len=0 TSval=524519070 TSecr=1450151581"
"696","70.569294144","192.168.1.10","192.168.1.20","TCP","66","37190  >  44818 [ACK] Seq=98 Ack=80 Win=42496 Len=0 TSval=1450151582 TSecr=524519070"
"697","71.627901534","192.168.1.10","192.168.1.20","TCP","74","37206  >  44818 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=1450152641 TSecr=0 WS=512"
"698","71.627920163","192.168.1.20","192.168.1.10","TCP","74","44818  >  37206 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=524520129 TSecr=1450152641 WS=512"
"699","71.627930681","192.168.1.10","192.168.1.20","TCP","66","37206  >  44818 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=1450152641 TSecr=524520129"
"700","71.653246468","192.168.1.10","192.168.1.20","ENIP","94","Register Session (Req), Session: 0x00000000"
"701","71.653259587","192.168.1.20","192.168.1.10","TCP","66","44818  >  37206 [ACK] Seq=1 Ack=29 Win=43520 Len=0 TSval=524520154 TSecr=1450152666"
"702","71.654919668","192.168.1.20","192.168.1.10","ENIP","94","Register Session (Rsp), Session: 0xA35B0D6A"
"703","71.654934218","192.168.1.10","192.168.1.20","TCP","66","37206  >  44818 [ACK] Seq=29 Ack=29 Win=42496 Len=0 TSval=1450152668 TSecr=524520156"
"704","71.656050005","192.168.1.10","192.168.1.20","CIP CM","134","Unconnected Send: 'FIT201:2' - Service (0x4c)"
"705","71.663851237","192.168.1.20","192.168.1.10","CIP","116","Success: 'FIT201:2' - Service (0x4c)"
"706","71.666491927","192.168.1.10","192.168.1.20","TCP","66","37206  >  44818 [FIN, ACK] Seq=97 Ack=79 Win=42496 Len=0 TSval=1450152679 TSecr=524520165"
"707","71.666942847","192.168.1.20","192.168.1.10","TCP","66","44818  >  37206 [FIN, ACK] Seq=79 Ack=98 Win=43520 Len=0 TSval=524520168 TSecr=1450152679"
"708","71.666965524","192.168.1.10","192.168.1.20","TCP","66","37206  >  44818 [ACK] Seq=98 Ack=80 Win=42496 Len=0 TSval=1450152680 TSecr=524520168"
"709","72.720350320","192.168.1.10","192.168.1.20","TCP","74","37222  >  44818 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=1450153733 TSecr=0 WS=512"
"710","72.720368623","192.168.1.20","192.168.1.10","TCP","74","44818  >  37222 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=524521221 TSecr=1450153733 WS=512"
"711","72.720379881","192.168.1.10","192.168.1.20","TCP","66","37222  >  44818 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=1450153733 TSecr=524521221"
"712","72.746617660","192.168.1.10","192.168.1.20","ENIP","94","Register Session (Req), Session: 0x00000000"
"713","72.746631580","192.168.1.20","192.168.1.10","TCP","66","44818  >  37222 [ACK] Seq=1 Ack=29 Win=43520 Len=0 TSval=524521247 TSecr=1450153759"
"714","72.748781771","192.168.1.20","192.168.1.10","ENIP","94","Register Session (Rsp), Session: 0x61905E71"
"715","72.748801763","192.168.1.10","192.168.1.20","TCP","66","37222  >  44818 [ACK] Seq=29 Ack=29 Win=42496 Len=0 TSval=1450153761 TSecr=524521249"
"716","72.750001335","192.168.1.10","192.168.1.20","CIP CM","134","Unconnected Send: 'FIT201:2' - Service (0x4c)"
"717","72.759101920","192.168.1.20","192.168.1.10","CIP","116","Success: 'FIT201:2' - Service (0x4c)"
"718","72.762441075","192.168.1.10","192.168.1.20","TCP","66","37222  >  44818 [FIN, ACK] Seq=97 Ack=79 Win=42496 Len=0 TSval=1450153775 TSecr=524521260"
"719","72.762913660","192.168.1.20","192.168.1.10","TCP","66","44818  >  37222 [FIN, ACK] Seq=79 Ack=98 Win=43520 Len=0 TSval=524521264 TSecr=1450153775"
"720","72.762936533","192.168.1.10","192.168.1.20","TCP","66","37222  >  44818 [ACK] Seq=98 Ack=80 Win=42496 Len=0 TSval=1450153776 TSecr=524521264"
"721","73.841218991","192.168.1.10","192.168.1.20","TCP","74","37236  >  44818 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=1450154854 TSecr=0 WS=512"
"722","73.841237283","192.168.1.20","192.168.1.10","TCP","74","44818  >  37236 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=524522342 TSecr=1450154854 WS=512"
"723","73.841247984","192.168.1.10","192.168.1.20","TCP","66","37236  >  44818 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=1450154854 TSecr=524522342"
"724","73.868408827","192.168.1.10","192.168.1.20","ENIP","94","Register Session (Req), Session: 0x00000000"
"725","73.868424366","192.168.1.20","192.168.1.10","TCP","66","44818  >  37236 [ACK] Seq=1 Ack=29 Win=43520 Len=0 TSval=524522369 TSecr=1450154881"
"726","73.871647392","192.168.1.20","192.168.1.10","ENIP","94","Register Session (Rsp), Session: 0x9A6A3CC1"
"727","73.871676677","192.168.1.10","192.168.1.20","TCP","66","37236  >  44818 [ACK] Seq=29 Ack=29 Win=42496 Len=0 TSval=1450154884 TSecr=524522372"
"728","73.872935259","192.168.1.10","192.168.1.20","CIP CM","134","Unconnected Send: 'FIT201:2' - Service (0x4c)"
"729","73.885448241","192.168.1.20","192.168.1.10","CIP","116","Success: 'FIT201:2' - Service (0x4c)"
"730","73.888865205","192.168.1.10","192.168.1.20","TCP","66","37236  >  44818 [FIN, ACK] Seq=97 Ack=79 Win=42496 Len=0 TSval=1450154902 TSecr=524522386"
"731","73.889249186","192.168.1.20","192.168.1.10","TCP","66","44818  >  37236 [FIN, ACK] Seq=79 Ack=98 Win=43520 Len=0 TSval=524522390 TSecr=1450154902"
"732","73.889272959","192.168.1.10","192.168.1.20","TCP","66","37236  >  44818 [ACK] Seq=98 Ack=80 Win=42496 Len=0 TSval=1450154902 TSecr=524522390"
"733","75.299243034","192.168.1.10","192.168.1.20","TCP","74","37246  >  44818 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=1450156312 TSecr=0 WS=512"
"734","75.299260522","192.168.1.20","192.168.1.10","TCP","74","44818  >  37246 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=524523800 TSecr=1450156312 WS=512"
"735","75.299271036","192.168.1.10","192.168.1.20","TCP","66","37246  >  44818 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=1450156312 TSecr=524523800"
"736","75.326594966","192.168.1.10","192.168.1.20","ENIP","94","Register Session (Req), Session: 0x00000000"
"737","75.326607767","192.168.1.20","192.168.1.10","TCP","66","44818  >  37246 [ACK] Seq=1 Ack=29 Win=43520 Len=0 TSval=524523827 TSecr=1450156339"
"738","75.329708245","192.168.1.20","192.168.1.10","ENIP","94","Register Session (Rsp), Session: 0x657A3888"
"739","75.329735280","192.168.1.10","192.168.1.20","TCP","66","37246  >  44818 [ACK] Seq=29 Ack=29 Win=42496 Len=0 TSval=1450156342 TSecr=524523830"
"740","75.330968552","192.168.1.10","192.168.1.20","CIP CM","134","Unconnected Send: 'FIT201:2' - Service (0x4c)"
"741","75.343230189","192.168.1.20","192.168.1.10","CIP","116","Success: 'FIT201:2' - Service (0x4c)"
"742","75.346742956","192.168.1.10","192.168.1.20","TCP","66","37246  >  44818 [FIN, ACK] Seq=97 Ack=79 Win=42496 Len=0 TSval=1450156359 TSecr=524523844"
"743","75.347298418","192.168.1.20","192.168.1.10","TCP","66","44818  >  37246 [FIN, ACK] Seq=79 Ack=98 Win=43520 Len=0 TSval=524523848 TSecr=1450156359"
"744","75.347326291","192.168.1.10","192.168.1.20","TCP","66","37246  >  44818 [ACK] Seq=98 Ack=80 Win=42496 Len=0 TSval=1450156360 TSecr=524523848"
"745","75.390760263","fe80::a8aa:aaff:feaa:aaaa","ff02::2","ICMPv6","70","Router Solicitation from aa:aa:aa:aa:aa:aa"
"746","76.459304060","192.168.1.10","192.168.1.20","TCP","74","37250  >  44818 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=1450157472 TSecr=0 WS=512"
"747","76.459323133","192.168.1.20","192.168.1.10","TCP","74","44818  >  37250 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=524524960 TSecr=1450157472 WS=512"
"748","76.459334324","192.168.1.10","192.168.1.20","TCP","66","37250  >  44818 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=1450157472 TSecr=524524960"
"749","76.485813262","192.168.1.10","192.168.1.20","ENIP","94","Register Session (Req), Session: 0x00000000"
"750","76.485830510","192.168.1.20","192.168.1.10","TCP","66","44818  >  37250 [ACK] Seq=1 Ack=29 Win=43520 Len=0 TSval=524524986 TSecr=1450157498"
"751","76.488922139","192.168.1.20","192.168.1.10","ENIP","94","Register Session (Rsp), Session: 0xBCD5A587"
"752","76.488949566","192.168.1.10","192.168.1.20","TCP","66","37250  >  44818 [ACK] Seq=29 Ack=29 Win=42496 Len=0 TSval=1450157502 TSecr=524524990"
"753","76.490017847","192.168.1.10","192.168.1.20","CIP CM","134","Unconnected Send: 'FIT201:2' - Service (0x4c)"
"754","76.502726193","192.168.1.20","192.168.1.10","CIP","116","Success: 'FIT201:2' - Service (0x4c)"
"755","76.506391868","192.168.1.10","192.168.1.20","TCP","66","37250  >  44818 [FIN, ACK] Seq=97 Ack=79 Win=42496 Len=0 TSval=1450157519 TSecr=524525003"
"756","76.506859809","192.168.1.20","192.168.1.10","TCP","66","44818  >  37250 [FIN, ACK] Seq=79 Ack=98 Win=43520 Len=0 TSval=524525008 TSecr=1450157519"
"757","76.506883451","192.168.1.10","192.168.1.20","TCP","66","37250  >  44818 [ACK] Seq=98 Ack=80 Win=42496 Len=0 TSval=1450157520 TSecr=524525008"
"758","77.724609325","192.168.1.10","192.168.1.20","TCP","74","57050  >  44818 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=1450158737 TSecr=0 WS=512"
"759","77.724627453","192.168.1.20","192.168.1.10","TCP","74","44818  >  57050 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=524526225 TSecr=1450158737 WS=512"
"760","77.724638569","192.168.1.10","192.168.1.20","TCP","66","57050  >  44818 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=1450158737 TSecr=524526225"
"761","77.751233130","192.168.1.10","192.168.1.20","ENIP","94","Register Session (Req), Session: 0x00000000"
"762","77.751247954","192.168.1.20","192.168.1.10","TCP","66","44818  >  57050 [ACK] Seq=1 Ack=29 Win=43520 Len=0 TSval=524526252 TSecr=1450158764"
"763","77.754370403","192.168.1.20","192.168.1.10","ENIP","94","Register Session (Rsp), Session: 0xDD414AB1"
"764","77.754396889","192.168.1.10","192.168.1.20","TCP","66","57050  >  44818 [ACK] Seq=29 Ack=29 Win=42496 Len=0 TSval=1450158767 TSecr=524526255"
"765","77.755546165","192.168.1.10","192.168.1.20","CIP CM","134","Unconnected Send: 'FIT201:2' - Service (0x4c)"
"766","77.767877142","192.168.1.20","192.168.1.10","CIP","116","Success: 'FIT201:2' - Service (0x4c)"
"767","77.771023810","192.168.1.10","192.168.1.20","TCP","66","57050  >  44818 [FIN, ACK] Seq=97 Ack=79 Win=42496 Len=0 TSval=1450158784 TSecr=524526269"
"768","77.771523333","192.168.1.20","192.168.1.10","TCP","66","44818  >  57050 [FIN, ACK] Seq=79 Ack=98 Win=43520 Len=0 TSval=524526272 TSecr=1450158784"
"769","77.771547792","192.168.1.10","192.168.1.20","TCP","66","57050  >  44818 [ACK] Seq=98 Ack=80 Win=42496 Len=0 TSval=1450158784 TSecr=524526272"
"770","79.240034834","192.168.1.10","192.168.1.20","TCP","74","57054  >  44818 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=1450160253 TSecr=0 WS=512"
"771","79.240053475","192.168.1.20","192.168.1.10","TCP","74","44818  >  57054 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=524527741 TSecr=1450160253 WS=512"
"772","79.240064567","192.168.1.10","192.168.1.20","TCP","66","57054  >  44818 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=1450160253 TSecr=524527741"
"773","79.267515278","192.168.1.10","192.168.1.20","ENIP","94","Register Session (Req), Session: 0x00000000"
"774","79.267530443","192.168.1.20","192.168.1.10","TCP","66","44818  >  57054 [ACK] Seq=1 Ack=29 Win=43520 Len=0 TSval=524527768 TSecr=1450160280"
"775","79.270680037","192.168.1.20","192.168.1.10","ENIP","94","Register Session (Rsp), Session: 0x14C20A66"
"776","79.270707759","192.168.1.10","192.168.1.20","TCP","66","57054  >  44818 [ACK] Seq=29 Ack=29 Win=42496 Len=0 TSval=1450160283 TSecr=524527771"
"777","79.271941625","192.168.1.10","192.168.1.20","CIP CM","134","Unconnected Send: 'FIT201:2' - Service (0x4c)"
"778","79.284215941","192.168.1.20","192.168.1.10","CIP","116","Success: 'FIT201:2' - Service (0x4c)"
"779","79.287615536","192.168.1.10","192.168.1.20","TCP","66","57054  >  44818 [FIN, ACK] Seq=97 Ack=79 Win=42496 Len=0 TSval=1450160300 TSecr=524527785"
"780","79.288145106","192.168.1.20","192.168.1.10","TCP","66","44818  >  57054 [FIN, ACK] Seq=79 Ack=98 Win=43520 Len=0 TSval=524527789 TSecr=1450160300"
"781","79.288171715","192.168.1.10","192.168.1.20","TCP","66","57054  >  44818 [ACK] Seq=98 Ack=80 Win=42496 Len=0 TSval=1450160301 TSecr=524527789"
"782","79.484927075","fe80::21d:9cff:fec8:bc46","ff02::2","ICMPv6","70","Router Solicitation from 00:1d:9c:c8:bc:46"
"783","80.515618792","192.168.1.10","192.168.1.20","TCP","74","57062  >  44818 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=1450161528 TSecr=0 WS=512"
"784","80.515636863","192.168.1.20","192.168.1.10","TCP","74","44818  >  57062 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=524529016 TSecr=1450161528 WS=512"
"785","80.515647751","192.168.1.10","192.168.1.20","TCP","66","57062  >  44818 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=1450161528 TSecr=524529016"
"786","80.542773993","192.168.1.10","192.168.1.20","ENIP","94","Register Session (Req), Session: 0x00000000"
"787","80.542787749","192.168.1.20","192.168.1.10","TCP","66","44818  >  57062 [ACK] Seq=1 Ack=29 Win=43520 Len=0 TSval=524529043 TSecr=1450161555"
"788","80.545907760","192.168.1.20","192.168.1.10","ENIP","94","Register Session (Rsp), Session: 0xAA29060B"
"789","80.545934207","192.168.1.10","192.168.1.20","TCP","66","57062  >  44818 [ACK] Seq=29 Ack=29 Win=42496 Len=0 TSval=1450161559 TSecr=524529047"
"790","80.547067471","192.168.1.10","192.168.1.20","CIP CM","134","Unconnected Send: 'FIT201:2' - Service (0x4c)"
"791","80.559372600","192.168.1.20","192.168.1.10","CIP","116","Success: 'FIT201:2' - Service (0x4c)"
"792","80.562730947","192.168.1.10","192.168.1.20","TCP","66","57062  >  44818 [FIN, ACK] Seq=97 Ack=79 Win=42496 Len=0 TSval=1450161575 TSecr=524529060"
"793","80.563226443","192.168.1.20","192.168.1.10","TCP","66","44818  >  57062 [FIN, ACK] Seq=79 Ack=98 Win=43520 Len=0 TSval=524529064 TSecr=1450161575"
"794","80.563251351","192.168.1.10","192.168.1.20","TCP","66","57062  >  44818 [ACK] Seq=98 Ack=80 Win=42496 Len=0 TSval=1450161576 TSecr=524529064"
"795","82.176098060","192.168.1.10","192.168.1.20","TCP","74","57078  >  44818 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=1450163189 TSecr=0 WS=512"
"796","82.176117262","192.168.1.20","192.168.1.10","TCP","74","44818  >  57078 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=524530677 TSecr=1450163189 WS=512"
"797","82.176128803","192.168.1.10","192.168.1.20","TCP","66","57078  >  44818 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=1450163189 TSecr=524530677"
"798","82.203773865","192.168.1.10","192.168.1.20","ENIP","94","Register Session (Req), Session: 0x00000000"
"799","82.203787817","192.168.1.20","192.168.1.10","TCP","66","44818  >  57078 [ACK] Seq=1 Ack=29 Win=43520 Len=0 TSval=524530704 TSecr=1450163216"
"800","82.206871402","192.168.1.20","192.168.1.10","ENIP","94","Register Session (Rsp), Session: 0x3AB85B3E"
"801","82.206900094","192.168.1.10","192.168.1.20","TCP","66","57078  >  44818 [ACK] Seq=29 Ack=29 Win=42496 Len=0 TSval=1450163220 TSecr=524530708"
"802","82.208033121","192.168.1.10","192.168.1.20","CIP CM","134","Unconnected Send: 'FIT201:2' - Service (0x4c)"
"803","82.220074746","192.168.1.20","192.168.1.10","CIP","116","Success: 'FIT201:2' - Service (0x4c)"
"804","82.223227819","192.168.1.10","192.168.1.20","TCP","66","57078  >  44818 [FIN, ACK] Seq=97 Ack=79 Win=42496 Len=0 TSval=1450163236 TSecr=524530721"
"805","82.223739837","192.168.1.20","192.168.1.10","TCP","66","44818  >  57078 [FIN, ACK] Seq=79 Ack=98 Win=43520 Len=0 TSval=524530724 TSecr=1450163236"
"806","82.223765365","192.168.1.10","192.168.1.20","TCP","66","57078  >  44818 [ACK] Seq=98 Ack=80 Win=42496 Len=0 TSval=1450163236 TSecr=524530724"
"807","83.450330620","192.168.1.10","192.168.1.20","TCP","74","57088  >  44818 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=1450164463 TSecr=0 WS=512"
"808","83.450349515","192.168.1.20","192.168.1.10","TCP","74","44818  >  57088 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=524531951 TSecr=1450164463 WS=512"
"809","83.450360450","192.168.1.10","192.168.1.20","TCP","66","57088  >  44818 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=1450164463 TSecr=524531951"
"810","83.479129695","192.168.1.10","192.168.1.20","ENIP","94","Register Session (Req), Session: 0x00000000"
"811","83.479143731","192.168.1.20","192.168.1.10","TCP","66","44818  >  57088 [ACK] Seq=1 Ack=29 Win=43520 Len=0 TSval=524531980 TSecr=1450164492"
"812","83.482266725","192.168.1.20","192.168.1.10","ENIP","94","Register Session (Rsp), Session: 0x44A47CCE"
"813","83.482293513","192.168.1.10","192.168.1.20","TCP","66","57088  >  44818 [ACK] Seq=29 Ack=29 Win=42496 Len=0 TSval=1450164495 TSecr=524531983"
"814","83.483608152","192.168.1.10","192.168.1.20","CIP CM","134","Unconnected Send: 'FIT201:2' - Service (0x4c)"
"815","83.495783460","192.168.1.20","192.168.1.10","CIP","116","Success: 'FIT201:2' - Service (0x4c)"
"816","83.499157344","192.168.1.10","192.168.1.20","TCP","66","57088  >  44818 [FIN, ACK] Seq=97 Ack=79 Win=42496 Len=0 TSval=1450164512 TSecr=524531996"
"817","83.499665624","192.168.1.20","192.168.1.10","TCP","66","44818  >  57088 [FIN, ACK] Seq=79 Ack=98 Win=43520 Len=0 TSval=524532000 TSecr=1450164512"
"818","83.499691027","192.168.1.10","192.168.1.20","TCP","66","57088  >  44818 [ACK] Seq=98 Ack=80 Win=42496 Len=0 TSval=1450164512 TSecr=524532000"
"819","83.582739297","fe80::21d:9cff:fec7:b070","ff02::2","ICMPv6","70","Router Solicitation from 00:1d:9c:c7:b0:70"
"820","84.946049338","192.168.1.10","192.168.1.20","TCP","74","57100  >  44818 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=1450165959 TSecr=0 WS=512"
"821","84.946067824","192.168.1.20","192.168.1.10","TCP","74","44818  >  57100 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=524533447 TSecr=1450165959 WS=512"
"822","84.946078856","192.168.1.10","192.168.1.20","TCP","66","57100  >  44818 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=1450165959 TSecr=524533447"
"823","84.974607073","192.168.1.10","192.168.1.20","ENIP","94","Register Session (Req), Session: 0x00000000"
"824","84.974623820","192.168.1.20","192.168.1.10","TCP","66","44818  >  57100 [ACK] Seq=1 Ack=29 Win=43520 Len=0 TSval=524533475 TSecr=1450165987"
"825","84.977715750","192.168.1.20","192.168.1.10","ENIP","94","Register Session (Rsp), Session: 0x18573739"
"826","84.977747487","192.168.1.10","192.168.1.20","TCP","66","57100  >  44818 [ACK] Seq=29 Ack=29 Win=42496 Len=0 TSval=1450165990 TSecr=524533478"
"827","84.979032519","192.168.1.10","192.168.1.20","CIP CM","134","Unconnected Send: 'FIT201:2' - Service (0x4c)"
"828","84.992254290","192.168.1.20","192.168.1.10","CIP","116","Success: 'FIT201:2' - Service (0x4c)"
"829","84.996212655","192.168.1.10","192.168.1.20","TCP","66","57100  >  44818 [FIN, ACK] Seq=97 Ack=79 Win=42496 Len=0 TSval=1450166009 TSecr=524533493"
"830","84.996651839","192.168.1.20","192.168.1.10","TCP","66","44818  >  57100 [FIN, ACK] Seq=79 Ack=98 Win=43520 Len=0 TSval=524533497 TSecr=1450166009"
"831","84.996674584","192.168.1.10","192.168.1.20","TCP","66","57100  >  44818 [ACK] Seq=98 Ack=80 Win=42496 Len=0 TSval=1450166009 TSecr=524533497"
"832","86.174164428","192.168.1.10","192.168.1.20","TCP","74","57102  >  44818 [SYN] Seq=0 Win=42340 Len=0 MSS=1460 SACK_PERM=1 TSval=1450167187 TSecr=0 WS=512"
"833","86.174183854","192.168.1.20","192.168.1.10","TCP","74","44818  >  57102 [SYN, ACK] Seq=0 Ack=1 Win=43440 Len=0 MSS=1460 SACK_PERM=1 TSval=524534675 TSecr=1450167187 WS=512"
"834","86.174195278","192.168.1.10","192.168.1.20","TCP","66","57102  >  44818 [ACK] Seq=1 Ack=1 Win=42496 Len=0 TSval=1450167187 TSecr=524534675"
"835","86.200497987","192.168.1.10","192.168.1.20","ENIP","94","Register Session (Req), Session: 0x00000000"
"836","86.200513365","192.168.1.20","192.168.1.10","TCP","66","44818  >  57102 [ACK] Seq=1 Ack=29 Win=43520 Len=0 TSval=524534701 TSecr=1450167213"
"837","86.203614032","192.168.1.20","192.168.1.10","ENIP","94","Register Session (Rsp), Session: 0x536871E3"
"838","86.203640605","192.168.1.10","192.168.1.20","TCP","66","57102  >  44818 [ACK] Seq=29 Ack=29 Win=42496 Len=0 TSval=1450167216 TSecr=524534704"
"839","86.204893974","192.168.1.10","192.168.1.20","CIP CM","134","Unconnected Send: 'FIT201:2' - Service (0x4c)"
"840","86.217985911","192.168.1.20","192.168.1.10","CIP","116","Success: 'FIT201:2' - Service (0x4c)"
"841","86.221136088","192.168.1.10","192.168.1.20","TCP","66","57102  >  44818 [FIN, ACK] Seq=97 Ack=79 Win=42496 Len=0 TSval=1450167234 TSecr=524534719"
